temperature,eDensity,gofnt
5011872.336272725,39387755102.04082,3.7606381978634123e-34
501187.2336272725,41408163265.30612,2.5870557669580706e-27
525300.922235397,41408163265.30612,4.208598691550939e-27
550574.7959784886,41408163265.30612,6.623958283644858e-27
577064.6749995912,41408163265.30612,1.0100866286520658e-26
604829.0651237764,41408163265.30612,1.4940159585193535e-26
633929.2870747296,41408163265.30612,2.1453496340011213e-26
664429.61190834,41408163265.30612,2.9929954740087985e-26
696397.4029624328,41408163265.30612,4.057887390451507e-26
729903.2646361388,41408163265.30612,5.34739970900113e-26
765021.19832752,41408163265.30612,6.846298225673717e-26
801828.7658738301,41408163265.30612,8.509368467470561e-26
840407.2608554034,41408163265.30612,1.0256780229232063e-25
880841.8881415128,41408163265.30612,1.1970065060191361e-25
923221.9520747317,41408163265.30612,1.3502508595140006e-25
967641.0537094537,41408163265.30612,1.4695801942646716e-25
1014197.2975401576,41408163265.30612,1.5404395141150137e-25
1062993.5081760285,41408163265.30612,1.5526394276924117e-25
1114137.4574404613,41408163265.30612,1.5028954282117252e-25
1167742.1023970542,41408163265.30612,1.395480007726935e-25
1223925.834827758,41408163265.30612,1.2421408611040556e-25
1282812.7427142137,41408163265.30612,1.0594114855237405e-25
1344532.8842997623,41408163265.30612,8.651852860381234e-26
1409222.5753374626,41408163265.30612,6.759140357547577e-26
1477024.690158485,41408163265.30612,5.0461836614951e-26
1548088.9772258627,41408163265.30612,3.595435207402002e-26
1622572.3898705235,41408163265.30612,2.441319453168973e-26
1700639.4329400521,41408163265.30612,1.575556737113091e-26
1782462.5261258448,41408163265.30612,9.627534560817194e-27
1868222.3847710367,41408163265.30612,5.551721981032808e-27
1958108.4190003115,41408163265.30612,3.01708165380556e-27
2052319.1520530963,41408163265.30612,1.5443689173159932e-27
2151062.6587440567,41408163265.30612,7.482902747103316e-28
2254557.0250193435,41408163265.30612,3.4636718234867734e-28
2363030.8296234924,41408163265.30612,1.5467065264374156e-28
2476723.6489408244,41408163265.30612,6.7375225031188e-29
2595886.586126396,41408163265.30612,2.894594933797027e-29
2720782.8256950434,41408163265.30612,1.2362251713271724e-29
2851688.2147934726,41408163265.30612,5.280282287823948e-30
2988891.8724391717,41408163265.30612,2.266490217319628e-30
3132696.828071686,41408163265.30612,9.800463257930188e-31
3283420.6908266563,41408163265.30612,4.277637051681926e-31
3441396.3510106686,41408163265.30612,1.8860960720006107e-31
3606972.7153262887,41408163265.30612,8.402806179494246e-32
3780515.4774710797,41408163265.30612,3.782539710674498e-32
3962407.92581251,41408163265.30612,1.7198581563711917e-32
4153051.789922715,41408163265.30612,7.895019635636581e-33
4352868.127842631,41408163265.30612,3.655630262723635e-33
4562298.256035178,41408163265.30612,1.705482332947978e-33
4781804.724081485,41408163265.30612,8.007876882502628e-34
5011872.336272725,41408163265.30612,3.779736050158385e-34
501187.2336272725,43428571428.571434,2.5923059315515983e-27
525300.922235397,43428571428.571434,4.2173051861003e-27
550574.7959784886,43428571428.571434,6.637916253810431e-27
577064.6749995912,43428571428.571434,1.0122530028595029e-26
604829.0651237764,43428571428.571434,1.4972749674723107e-26
633929.2870747296,43428571428.571434,2.1501061154003416e-26
664429.61190834,43428571428.571434,2.999735666689996e-26
696397.4029624328,43428571428.571434,4.0671639601487535e-26
729903.2646361388,43428571428.571434,5.359802445223767e-26
765021.19832752,43428571428.571434,6.862401340017426e-26
801828.7658738301,43428571428.571434,8.529656944947552e-26
840407.2608554034,43428571428.571434,1.0281560639693221e-25
880841.8881415128,43428571428.571434,1.199936157154169e-25
923221.9520747317,43428571428.571434,1.3535979115834275e-25
967641.0537094537,43428571428.571434,1.4732691792603198e-25
1014197.2975401576,43428571428.571434,1.5443550488897516e-25
1062993.5081760285,43428571428.571434,1.5566356272437673e-25
1114137.4574404613,43428571428.571434,1.5068125058844799e-25
1167742.1023970542,43428571428.571434,1.3991635763549093e-25
1223925.834827758,43428571428.571434,1.2454621679906037e-25
1282812.7427142137,43428571428.571434,1.062281615427005e-25
1344532.8842997623,43428571428.571434,8.675608820617153e-26
1409222.5753374626,43428571428.571434,6.777956433699934e-26
1477024.690158485,43428571428.571434,5.060431183513118e-26
1548088.9772258627,43428571428.571434,3.6057353966877863e-26
1622572.3898705235,43428571428.571434,2.4484189229340423e-26
1700639.4329400521,43428571428.571434,1.5802098271512566e-26
1782462.5261258448,43428571428.571434,9.656423573537003e-27
1868222.3847710367,43428571428.571434,5.568656090716384e-27
1958108.4190003115,43428571428.571434,3.0264410031187172e-27
2052319.1520530963,43428571428.571434,1.5492435020799042e-27
2151062.6587440567,43428571428.571434,7.506945123194874e-28
2254557.0250193435,43428571428.571434,3.4750046819887082e-28
2363030.8296234924,43428571428.571434,1.5518619236845558e-28
2476723.6489408244,43428571428.571434,6.760407093832088e-29
2595886.586126396,43428571428.571434,2.9046165551942924e-29
2720782.8256950434,43428571428.571434,1.2405888767353306e-29
2851688.2147934726,43428571428.571434,5.299288933622302e-30
2988891.8724391717,43428571428.571434,2.2748108981057703e-30
3132696.828071686,43428571428.571434,9.83716264031281e-31
3283420.6908266563,43428571428.571434,4.293977314699894e-31
3441396.3510106686,43428571428.571434,1.8934460182983078e-31
3606972.7153262887,43428571428.571434,8.436211822132817e-32
3780515.4774710797,43428571428.571434,3.7978806771418007e-32
3962407.92581251,43428571428.571434,1.7269739613273903e-32
4153051.789922715,43428571428.571434,7.928341257840057e-33
4352868.127842631,43428571428.571434,3.671368204903745e-33
4562298.256035178,43428571428.571434,1.7129710905123765e-33
4781804.724081485,43428571428.571434,8.043737243320097e-34
5011872.336272725,43428571428.571434,3.7969962528991545e-34
501187.2336272725,45448979591.83674,2.5971019009046213e-27
525300.922235397,45448979591.83674,4.225256949006591e-27
550574.7959784886,45448979591.83674,6.65066140088741e-27
577064.6749995912,45448979591.83674,1.0142306274390035e-26
604829.0651237764,45448979591.83674,1.50024915634594e-26
633929.2870747296,45448979591.83674,2.15444547778841e-26
664429.61190834,45448979591.83674,3.005882535155088e-26
696397.4029624328,45448979591.83674,4.075620543207542e-26
729903.2646361388,45448979591.83674,5.371103931873626e-26
765021.19832752,45448979591.83674,6.877067744327152e-26
801828.7658738301,45448979591.83674,8.548126005665193e-26
840407.2608554034,45448979591.83674,1.0304106783132398e-25
880841.8881415128,45448979591.83674,1.2026001691052217e-25
923221.9520747317,45448979591.83674,1.3566396984676292e-25
967641.0537094537,45448979591.83674,1.476619686464585e-25
1014197.2975401576,45448979591.83674,1.5479091140274475e-25
1062993.5081760285,45448979591.83674,1.5602606235152897e-25
1114137.4574404613,45448979591.83674,1.51036347194602e-25
1167742.1023970542,45448979591.83674,1.4025007392563633e-25
1223925.834827758,45448979591.83674,1.2484692477437356e-25
1282812.7427142137,45448979591.83674,1.0648786066976175e-25
1344532.8842997623,45448979591.83674,8.697091227558054e-26
1409222.5753374626,45448979591.83674,6.794962032674681e-26
1477024.690158485,45448979591.83674,5.073300884286134e-26
1548088.9772258627,45448979591.83674,3.615034835926852e-26
1622572.3898705235,45448979591.83674,2.4548256824027098e-26
1700639.4329400521,45448979591.83674,1.5844071802679212e-26
1782462.5261258448,45448979591.83674,9.68247375338787e-27
1868222.3847710367,45448979591.83674,5.583921496361275e-27
1958108.4190003115,45448979591.83674,3.0348759978891543e-27
2052319.1520530963,45448979591.83674,1.5536358436803685e-27
2151062.6587440567,45448979591.83674,7.528606282545492e-28
2254557.0250193435,45448979591.83674,3.485214452413377e-28
2363030.8296234924,45448979591.83674,1.5565064004144906e-28
2476723.6489408244,45448979591.83674,6.781024841762655e-29
2595886.586126396,45448979591.83674,2.91364647472131e-29
2720782.8256950434,45448979591.83674,1.244521410489462e-29
2851688.2147934726,45448979591.83674,5.316421238781942e-30
2988891.8724391717,45448979591.83674,2.2823130059298345e-30
3132696.828071686,45448979591.83674,9.870261785338887e-31
3283420.6908266563,45448979591.83674,4.30871973125489e-31
3441396.3510106686,45448979591.83674,1.900079812695605e-31
3606972.7153262887,45448979591.83674,8.466375272827776e-32
3780515.4774710797,45448979591.83674,3.811739009801546e-32
3962407.92581251,45448979591.83674,1.7334051564956256e-32
4153051.789922715,45448979591.83674,7.958472300194549e-33
4352868.127842631,45448979591.83674,3.685606762939046e-33
4562298.256035178,45448979591.83674,1.719750101295529e-33
4781804.724081485,45448979591.83674,8.076217314700419e-34
5011872.336272725,45448979591.83674,3.812638536636301e-34
501187.2336272725,47469387755.10204,2.601499799460742e-27
525300.922235397,47469387755.10204,4.232547304368628e-27
550574.7959784886,47469387755.10204,6.662343812800812e-27
577064.6749995912,47469387755.10204,1.0160428817892061e-26
604829.0651237764,47469387755.10204,1.5029738405268852e-26
633929.2870747296,47469387755.10204,2.1584194986199437e-26
664429.61190834,47469387755.10204,3.0115098178765747e-26
696397.4029624328,47469387755.10204,4.08335917618802e-26
729903.2646361388,47469387755.10204,5.381441382803333e-26
765021.19832752,47469387755.10204,6.890476684985608e-26
801828.7658738301,47469387755.10204,8.565002938108046e-26
840407.2608554034,47469387755.10204,1.0324698124723615e-25
880841.8881415128,47469387755.10204,1.2050318081190774e-25
923221.9520747317,47469387755.10204,1.359414490998769e-25
967641.0537094537,47469387755.10204,1.4796741923218452e-25
1014197.2975401576,47469387755.10204,1.5511471093838956e-25
1062993.5081760285,47469387755.10204,1.5635610702063966e-25
1114137.4574404613,47469387755.10204,1.513594362326619e-25
1167742.1023970542,47469387755.10204,1.4055350663507674e-25
1223925.834827758,47469387755.10204,1.251201624794355e-25
1282812.7427142137,47469387755.10204,1.0672368089164373e-25
1344532.8842997623,47469387755.10204,8.716585874118592e-26
1409222.5753374626,47469387755.10204,6.810384578280132e-26
1477024.690158485,47469387755.10204,5.084965673428114e-26
1548088.9772258627,47469387755.10204,3.623458960987202e-26
1622572.3898705235,47469387755.10204,2.460626428757215e-26
1700639.4329400521,47469387755.10204,1.5882057360366096e-26
1782462.5261258448,47469387755.10204,9.706039080637764e-27
1868222.3847710367,47469387755.10204,5.597725810917989e-27
1958108.4190003115,47469387755.10204,3.042501361291063e-27
2052319.1520530963,47469387755.10204,1.5576056351003317e-27
2151062.6587440567,47469387755.10204,7.54818013555769e-28
2254557.0250193435,47469387755.10204,3.494439335686852e-28
2363030.8296234924,47469387755.10204,1.5607026269673814e-28
2476723.6489408244,47469387755.10204,6.799652874826816e-29
2595886.586126396,47469387755.10204,2.921805511789475e-29
2720782.8256950434,47469387755.10204,1.2480751153588454e-29
2851688.2147934726,47469387755.10204,5.331905911606556e-30
2988891.8724391717,47469387755.10204,2.2890951817059363e-30
3132696.828071686,47469387755.10204,9.900192894632483e-31
3283420.6908266563,47469387755.10204,4.322055386332683e-31
3441396.3510106686,47469387755.10204,1.9060827689390987e-31
3606972.7153262887,47469387755.10204,8.493681270310553e-32
3780515.4774710797,47469387755.10204,3.824289963386172e-32
3962407.92581251,47469387755.10204,1.7392323514926686e-32
4153051.789922715,47469387755.10204,7.985786980032054e-33
4352868.127842631,47469387755.10204,3.69852111633698e-33
4562298.256035178,47469387755.10204,1.725901968716627e-33
4781804.724081485,47469387755.10204,8.105709003541123e-34
5011872.336272725,47469387755.10204,3.82684976818777e-34
501187.2336272725,49489795918.36735,2.605546906471643e-27
525300.922235397,49489795918.36735,4.2392548697354285e-27
550574.7959784886,49489795918.36735,6.673089927099256e-27
577064.6749995912,49489795918.36735,1.0177094613926476e-26
604829.0651237764,49489795918.36735,1.5054787708803518e-26
633929.2870747296,49489795918.36735,2.162071797242584e-26
664429.61190834,49489795918.36735,3.0166796356674014e-26
696397.4029624328,49489795918.36735,4.090465821042877e-26
729903.2646361388,49489795918.36735,5.390930398620425e-26
765021.19832752,49489795918.36735,6.902779180354017e-26
801828.7658738301,49489795918.36735,8.580479247540705e-26
840407.2608554034,49489795918.36735,1.0343570149231904e-25
880841.8881415128,49489795918.36735,1.2072591078513727e-25
923221.9520747317,49489795918.36735,1.3619545439926095e-25
967641.0537094537,49489795918.36735,1.4824685012213003e-25
1014197.2975401576,49489795918.36735,1.5541073099773313e-25
1062993.5081760285,49489795918.36735,1.5665763070742524e-25
1114137.4574404613,49489795918.36735,1.5165440045145057e-25
1167742.1023970542,49489795918.36735,1.4083033144776218e-25
1223925.834827758,49489795918.36735,1.2536926523995182e-25
1282812.7427142137,49489795918.36735,1.0693852173599587e-25
1344532.8842997623,49489795918.36735,8.73433408515252e-26
1409222.5753374626,49489795918.36735,6.824416177162211e-26
1477024.690158485,49489795918.36735,5.095571664974462e-26
1548088.9772258627,49489795918.36735,3.6311138120865495e-26
1622572.3898705235,49489795918.36735,2.4658944847704063e-26
1700639.4329400521,49489795918.36735,1.591653671621671e-26
1782462.5261258448,49489795918.36735,9.727419199862623e-27
1868222.3847710367,49489795918.36735,5.6102448625586784e-27
1958108.4190003115,49489795918.36735,3.049414300257112e-27
2052319.1520530963,49489795918.36735,1.5612034804679117e-27
2151062.6587440567,49489795918.36735,7.565915968160101e-28
2254557.0250193435,49489795918.36735,3.502796609791709e-28
2363030.8296234924,49489795918.36735,1.564503813187475e-28
2476723.6489408244,49489795918.36735,6.81652660874632e-29
2595886.586126396,49489795918.36735,2.929196353822633e-29
2720782.8256950434,49489795918.36735,1.2512945017995312e-29
2851688.2147934726,49489795918.36735,5.345935836210173e-30
2988891.8724391717,49489795918.36735,2.295241392349728e-30
3132696.828071686,49489795918.36735,9.927324061206998e-31
3283420.6908266563,49489795918.36735,4.33414710282809e-31
3441396.3510106686,49489795918.36735,1.9115276186135942e-31
3606972.7153262887,49489795918.36735,8.518457972041073e-32
3780515.4774710797,49489795918.36735,3.8356830910357614e-32
3962407.92581251,49489795918.36735,1.7445243670108391e-32
4153051.789922715,49489795918.36735,8.010604936107975e-33
4352868.127842631,49489795918.36735,3.710260964181865e-33
4562298.256035178,49489795918.36735,1.731497313338521e-33
4781804.724081485,49489795918.36735,8.132547514797718e-34
5011872.336272725,49489795918.36735,3.839789848578402e-34
501187.2336272725,51510204081.63265,2.609283327930397e-27
525300.922235397,51510204081.63265,4.245446334513731e-27
550574.7959784886,51510204081.63265,6.683006996674391e-27
577064.6749995912,51510204081.63265,1.019247073035431e-26
604829.0651237764,51510204081.63265,1.5077891832575765e-26
633929.2870747296,51510204081.63265,2.1654393726072967e-26
664429.61190834,51510204081.63265,3.021444679990832e-26
696397.4029624328,51510204081.63265,4.097013390699709e-26
729903.2646361388,51510204081.63265,5.399669031461447e-26
765021.19832752,51510204081.63265,6.914103324857374e-26
801828.7658738301,51510204081.63265,8.594717373167917e-26
840407.2608554034,51510204081.63265,1.0360922608122884e-25
880841.8881415128,51510204081.63265,1.2093058494284103e-25
923221.9520747317,51510204081.63265,1.364287221621238e-25
967641.0537094537,51510204081.63265,1.4850329918858025e-25
1014197.2975401576,51510204081.63265,1.5568221950072891e-25
1062993.5081760285,51510204081.63265,1.5693397220878154e-25
1114137.4574404613,51510204081.63265,1.5192453578249276e-25
1167742.1023970542,51510204081.63265,1.4108366919259144e-25
1223925.834827758,51510204081.63265,1.255970655913416e-25
1282812.7427142137,51510204081.63265,1.0713484630203613e-25
1344532.8842997623,51510204081.63265,8.750540923141004e-26
1409222.5753374626,51510204081.63265,6.837220122317492e-26
1477024.690158485,51510204081.63265,5.1052431011020504e-26
1548088.9772258627,51510204081.63265,3.63808958992964e-26
1622572.3898705235,51510204081.63265,2.4706922454571182e-26
1700639.4329400521,51510204081.63265,1.594792001066971e-26
1782462.5261258448,51510204081.63265,9.746869314132918e-27
1868222.3847710367,51510204081.63265,5.6216284689121324e-27
1958108.4190003115,51510204081.63265,3.0556976800720544e-27
2052319.1520530963,51510204081.63265,1.5644725383781805e-27
2151062.6587440567,51510204081.63265,7.58202649095276e-28
2254557.0250193435,51510204081.63265,3.5103863947447743e-28
2363030.8296234924,51510204081.63265,1.5679554067397018e-28
2476723.6489408244,51510204081.63265,6.831847217332804e-29
2595886.586126396,51510204081.63265,2.9359067958824086e-29
2720782.8256950434,51510204081.63265,1.2542176440722413e-29
2851688.2147934726,51510204081.63265,5.358676087723528e-30
2988891.8724391717,51510204081.63265,2.300823534364489e-30
3132696.828071686,51510204081.63265,9.951970618266542e-31
3283420.6908266563,51510204081.63265,4.345134433356936e-31
3441396.3510106686,51510204081.63265,1.9164767285200576e-31
3606972.7153262887,51510204081.63265,8.540986903630253e-32
3780515.4774710797,51510204081.63265,3.846046753875436e-32
3962407.92581251,51510204081.63265,1.7493402988206441e-32
4153051.789922715,51510204081.63265,8.033200763753904e-33
4352868.127842631,51510204081.63265,3.720954967252038e-33
4562298.256035178,51510204081.63265,1.736596857500486e-33
4781804.724081485,51510204081.63265,8.15702119522552e-34
5011872.336272725,51510204081.63265,3.8515963847409656e-34
501187.2336272725,53530612244.897964,2.612743303747136e-27
525300.922235397,53530612244.897964,4.251178632688889e-27
550574.7959784886,53530612244.897964,6.6921865827403e-27
577064.6749995912,53530612244.897964,1.0206699787179105e-26
604829.0651237764,53530612244.897964,1.5099266197868682e-26
633929.2870747296,53530612244.897964,2.168553806912307e-26
664429.61190834,53530612244.897964,3.0258499263295094e-26
696397.4029624328,53530612244.897964,4.1030641186713914e-26
729903.2646361388,53530612244.897964,5.407740969467891e-26
765021.19832752,53530612244.897964,6.9245584457328e-26
801828.7658738301,53530612244.897964,8.607855954112309e-26
840407.2608554034,53530612244.897964,1.0376925987318242e-25
880841.8881415128,53530612244.897964,1.211192330351449e-25
923221.9520747317,53530612244.897964,1.3664358806770534e-25
967641.0537094537,53530612244.897964,1.4873935960299342e-25
1014197.2975401576,53530612244.897964,1.5593194918523155e-25
1062993.5081760285,53530612244.897964,1.57187982194275e-25
1114137.4574404613,53530612244.897964,1.5217265672121928e-25
1167742.1023970542,53530612244.897964,1.4131618531766637e-25
1223925.834827758,53530612244.897964,1.2580598325892666e-25
1282812.7427142137,53530612244.897964,1.073147592188204e-25
1344532.8842997623,53530612244.897964,8.765381653031382e-26
1409222.5753374626,53530612244.897964,6.848936019561427e-26
1477024.690158485,53530612244.897964,5.1140862353658654e-26
1548088.9772258627,53530612244.897964,3.6444634618601897e-26
1622572.3898705235,53530612244.897964,2.4750731097672162e-26
1700639.4329400521,53530612244.897964,1.5976558386558033e-26
1782462.5261258448,53530612244.897964,9.764608005159559e-27
1868222.3847710367,53530612244.897964,5.6320050033540964e-27
1958108.4190003115,53530612244.897964,3.061422536207564e-27
2052319.1520530963,53530612244.897964,1.5674498228368054e-27
2151062.6587440567,53530612244.897964,7.596694214754712e-28
2254557.0250193435,53530612244.897964,3.5172946363334263e-28
2363030.8296234924,53530612244.897964,1.571096439730266e-28
2476723.6489408244,53530612244.897964,6.845787558878754e-29
2595886.586126396,53530612244.897964,2.942012312084812e-29
2720782.8256950434,53530612244.897964,1.2568772889625464e-29
2851688.2147934726,53530612244.897964,5.3702687116616474e-30
2988891.8724391717,53530612244.897964,2.3059035035514047e-30
3132696.828071686,53530612244.897964,9.97440416536846e-31
3283420.6908266563,53530612244.897964,4.355137632397067e-31
3441396.3510106686,53530612244.897964,1.92098386597113e-31
3606972.7153262887,53530612244.897964,8.561510883575085e-32
3780515.4774710797,53530612244.897964,3.8554917146181447e-32
3962407.92581251,53530612244.897964,1.753731163316734e-32
4153051.789922715,53530612244.897964,8.05381162043939e-33
4352868.127842631,53530612244.897964,3.7307142928554795e-33
4562298.256035178,53530612244.897964,1.7412530896381263e-33
4781804.724081485,53530612244.897964,8.179379396001903e-34
5011872.336272725,53530612244.897964,3.8623884227149975e-34
501187.2336272725,55551020408.16327,2.615956239638022e-27
525300.922235397,55551020408.16327,4.25650065829334e-27
550574.7959784886,55551020408.16327,6.700707313235255e-27
577064.6749995912,55551020408.16327,1.0219904252659404e-26
604829.0651237764,55551020408.16327,1.5119095777120266e-26
633929.2870747296,55551020408.16327,2.1714422167210117e-26
664429.61190834,55551020408.16327,3.0299339884090884e-26
696397.4029624328,55551020408.16327,4.1086714324383914e-26
729903.2646361388,55551020408.16327,5.415218055071816e-26
765021.19832752,55551020408.16327,6.934238391139386e-26
801828.7658738301,55551020408.16327,8.620013996240538e-26
840407.2608554034,55551020408.16327,1.0391726626633994e-25
880841.8881415128,55551020408.16327,1.2129359733208396e-25
923221.9520747317,55551020408.16327,1.3684205702042564e-25
967641.0537094537,55551020408.16327,1.4895725738520413e-25
1014197.2975401576,55551020408.16327,1.561623003671502e-25
1062993.5081760285,55551020408.16327,1.5742210810411422e-25
1114137.4574404613,55551020408.16327,1.52401179936827e-25
1167742.1023970542,55551020408.16327,1.415301688492075e-25
1223925.834827758,55551020408.16327,1.259980966139829e-25
1282812.7427142137,55551020408.16327,1.074800685838074e-25
1344532.8842997623,55551020408.16327,8.779006881107609e-26
1409222.5753374626,55551020408.16327,6.859683864549345e-26
1477024.690158485,55551020408.16327,5.122192422539131e-26
1548088.9772258627,55551020408.16327,3.650301795809019e-26
1622572.3898705235,55551020408.16327,2.4790830191706336e-26
1700639.4329400521,55551020408.16327,1.600275405686806e-26
1782462.5261258448,55551020408.16327,9.780823468394878e-27
1868222.3847710367,55551020408.16327,5.641485037637559e-27
1958108.4190003115,55551020408.16327,3.066650079095086e-27
2052319.1520530963,55551020408.16327,1.5701672421140048e-27
2151062.6587440567,55551020408.16327,7.61007654431327e-28
2254557.0250193435,55551020408.16327,3.5235954911597864e-28
2363030.8296234924,55551020408.16327,1.5739606056645697e-28
2476723.6489408244,55551020408.16327,6.858496918134257e-29
2595886.586126396,55551020408.16327,2.947578114120155e-29
2720782.8256950434,55551020408.16327,1.2593017437867992e-29
2851688.2147934726,55551020408.16327,5.380836553698564e-30
2988891.8724391717,55551020408.16327,2.310534854287524e-30
3132696.828071686,55551020408.16327,9.994859808064055e-31
3283420.6908266563,55551020408.16327,4.364260843718975e-31
3441396.3510106686,55551020408.16327,1.925095615998405e-31
3606972.7153262887,55551020408.16327,8.580240388262946e-32
3780515.4774710797,55551020408.16327,3.8641140251843967e-32
3962407.92581251,55551020408.16327,1.75774122037876e-32
4153051.789922715,55551020408.16327,8.072643342624552e-33
4352868.127842631,55551020408.16327,3.739635467055199e-33
4562298.256035178,55551020408.16327,1.7455116040035493e-33
4781804.724081485,55551020408.16327,8.199838804612048e-34
5011872.336272725,55551020408.16327,3.872269455344834e-34
501187.2336272725,57571428571.42857,2.618947528987186e-27
525300.922235397,57571428571.42857,4.261454631928238e-27
550574.7959784886,57571428571.42857,6.708637080488392e-27
577064.6749995912,57571428571.42857,1.0232189866679202e-26
604829.0651237764,57571428571.42857,1.5137540265141452e-26
633929.2870747296,57571428571.42857,2.174128011144723e-26
664429.61190834,57571428571.42857,3.0337301979377616e-26
696397.4029624328,57571428571.42857,4.1138814474495165e-26
729903.2646361388,57571428571.42857,5.422162293776016e-26
765021.19832752,57571428571.42857,6.943224153678618e-26
801828.7658738301,57571428571.42857,8.631294197706065e-26
840407.2608554034,57571428571.42857,1.0405450806801525e-25
880841.8881415128,57571428571.42857,1.2145518124331693e-25
923221.9520747317,57571428571.42857,1.3702585903993557e-25
967641.0537094537,57571428571.42857,1.4915891337541448e-25
1014197.2975401576,57571428571.42857,1.5637532710120852e-25
1062993.5081760285,57571428571.42857,1.57638462045323e-25
1114137.4574404613,57571428571.42857,1.5261219116541777e-25
1167742.1023970542,57571428571.42857,1.4172759559022747e-25
1223925.834827758,57571428571.42857,1.2617519989201333e-25
1282812.7427142137,57571428571.42857,1.0763233558218998e-25
1344532.8842997623,57571428571.42857,8.791546673653044e-26
1409222.5753374626,57571428571.42857,6.869567311921983e-26
1477024.690158485,57571428571.42857,5.129640597367019e-26
1548088.9772258627,57571428571.42857,3.6556619532887424e-26
1622572.3898705235,57571428571.42857,2.482761693143106e-26
1700639.4329400521,57571428571.42857,1.6026768393107974e-26
1782462.5261258448,57571428571.42857,9.795678524721192e-27
1868222.3847710367,57571428571.42857,5.650164271224083e-27
1958108.4190003115,57571428571.42857,3.0714333071136387e-27
2052319.1520530963,57571428571.42857,1.5726524349870597e-27
2151062.6587440567,57571428571.42857,7.622309880561778e-28
2254557.0250193435,57571428571.42857,3.5293532483808285e-28
2363030.8296234924,57571428571.42857,1.5765771276174803e-28
2476723.6489408244,57571428571.42857,6.870104830778655e-29
2595886.586126396,57571428571.42857,2.9526608122574474e-29
2720782.8256950434,57571428571.42857,1.2615155932501956e-29
2851688.2147934726,57571428571.42857,5.390486352738098e-30
2988891.8724391717,57571428571.42857,2.314764140228531e-30
3132696.828071686,57571428571.42857,1.0013542010178783e-30
3283420.6908266563,57571428571.42857,4.372594678137292e-31
3441396.3510106686,57571428571.42857,1.9288525279841966e-31
3606972.7153262887,57571428571.42857,8.59735870398774e-32
3780515.4774710797,57571428571.42857,3.8719973650252797e-32
3962407.92581251,57571428571.42857,1.7614090450455036e-32
4153051.789922715,57571428571.42857,8.089875403217516e-33
4352868.127842631,57571428571.42857,3.747802687242688e-33
4562298.256035178,57571428571.42857,1.7494121873543785e-33
4781804.724081485,57571428571.42857,8.218588582947323e-34
5011872.336272725,57571428571.42857,3.8813298639125714e-34
501187.2336272725,59591836734.69388,2.621739212855308e-27
525300.922235397,59591836734.69388,4.266077198314407e-27
550574.7959784886,59591836734.69388,6.716034806564233e-27
577064.6749995912,59591836734.69388,1.024364839107249e-26
604829.0651237764,59591836734.69388,1.515473823428965e-26
633929.2870747296,59591836734.69388,2.1766315011566247e-26
664429.61190834,59591836734.69388,3.037267472492217e-26
696397.4029624328,59591836734.69388,4.1187341682165505e-26
729903.2646361388,59591836734.69388,5.42862746943651e-26
765021.19832752,59591836734.69388,6.951585980469496e-26
801828.7658738301,59591836734.69388,8.641785624303681e-26
840407.2608554034,59591836734.69388,1.0418208038282016e-25
880841.8881415128,59591836734.69388,1.2160528845329676e-25
923221.9520747317,59591836734.69388,1.371964942619203e-25
967641.0537094537,59591836734.69388,1.4934599314800197e-25
1014197.2975401576,59591836734.69388,1.5657281048663505e-25
1062993.5081760285,59591836734.69388,1.5783887551529062e-25
1114137.4574404613,59591836734.69388,1.5280749914539139e-25
1167742.1023970542,59591836734.69388,1.4191017909709799e-25
1223925.834827758,59591836734.69388,1.2633884936425218e-25
1282812.7427142137,59591836734.69388,1.077729145433793e-25
1344532.8842997623,59591836734.69388,8.80311388328343e-26
1409222.5753374626,59591836734.69388,6.87867631671395e-26
1477024.690158485,59591836734.69388,5.1364992782548187e-26
1548088.9772258627,59591836734.69388,3.6605937394142706e-26
1622572.3898705235,59591836734.69388,2.4861436287831062e-26
1700639.4329400521,59591836734.69388,1.6048828472556886e-26
1782462.5261258448,59591836734.69388,9.809314679133927e-27
1868222.3847710367,59591836734.69388,5.6581259046948146e-27
1958108.4190003115,59591836734.69388,3.07581831408206e-27
2052319.1520530963,59591836734.69388,1.5749294489178357e-27
2151062.6587440567,59591836734.69388,7.633512949024538e-28
2254557.0250193435,59591836734.69388,3.534623889651892e-28
2363030.8296234924,59591836734.69388,1.5789714632806333e-28
2476723.6489408244,59591836734.69388,6.880724190713694e-29
2595886.586126396,59591836734.69388,2.957309765478548e-29
2720782.8256950434,59591836734.69388,1.263540282397965e-29
2851688.2147934726,59591836734.69388,5.399311257313213e-30
2988891.8724391717,59591836734.69388,2.318632005524434e-30
3132696.828071686,59591836734.69388,1.0030629359098225e-30
3283420.6908266563,59591836734.69388,4.380218313362428e-31
3441396.3510106686,59591836734.69388,1.932290050104172e-31
3606972.7153262887,59591836734.69388,8.61302612729657e-32
3780515.4774710797,59591836734.69388,3.879214948292917e-32
3962407.92581251,59591836734.69388,1.7647684019407016e-32
4153051.789922715,59591836734.69388,8.105664958195445e-33
4352868.127842631,59591836734.69388,3.755289710568113e-33
4562298.256035178,59591836734.69388,1.7529897066835246e-33
4781804.724081485,59591836734.69388,8.235794566313352e-34
5011872.336272725,59591836734.69388,3.889648914285261e-34
